AppID,name,genres
2870530,Battle Suit Aces,"['인디', 'RPG', '전략']"
4001140,Sandrotten: Ekera,"['액션', '캐주얼', '무료 플레이']"
4033200,FATHER Demo,"['어드벤처', '인디']"
4029430,Beautiful Cell,"['액션', '인디']"
4083360,Null Transit Demo,[]
2673790,Endless Asphalt,"['캐주얼', '레이싱']"
3654070,纸鸢-数字设定集（简体中文版）,"['캐주얼', '인디', 'RPG']"
3943020,Tavern Legends Bardsongs,[]
4019860,Iria,"['액션', '어드벤처', '캐주얼', '인디', '무료 플레이', '앞서 해보기']"
4050780,Royal Jest (Free Demo),"['캐주얼', '인디']"
4021020,Night of the oldbrand,['액션']
4006580,Geospatial Exploration - Explore the real world in 3D and VR,"['캐주얼', '인디', '시뮬레이션']"
3894940,NEKO TISSUE,['인디']
1266060,Lethal Honor - Order of the Apocalypse,"['액션', '어드벤처', '인디']"
4080180,Pochard Jamie Soundtrack,['무료 플레이']
3870030,逃脱:别听见  ESCAPE:DO NOT HEAR,"['어드벤처', '캐주얼', '인디', '레이싱', 'RPG', '시뮬레이션', '전략']"
3984960,Stick With It,"['캐주얼', '인디', '스포츠']"
4033980,Graviton Grid,"['캐주얼', '인디', '전략']"
2711190,Hyperspace Deck Command,"['인디', '전략']"
3864840,City Transport Simulator - Bus DLC: MAN New Lion's City,['시뮬레이션']
4046020,Komatose,['인디']
4074980,Pair Panic: Rematch Demo,[]
4049950,Poua! – Your Pomodoro Buddy & Minimal Desktop Timer Demo,[]
4055620,Warface: Clutch — 게임 시간,"['액션', '대규모 멀티플레이어', '무료 플레이']"
4033940,Toilet Zone 2 Demo,"['어드벤처', '인디']"
4053180,Dying Breed Soundtrack,[]
2088550,Dying Breed,"['액션', '전략', '앞서 해보기']"
4030810,单词征服者：决战词汇大魔王,"['캐주얼', '인디', 'RPG']"
2223310,Tales of Grimace,"['어드벤처', 'RPG']"
3588820,Human May Jump,"['캐주얼', '레이싱']"
3942780,The Cute the Baldy and the Fluffy,"['액션', '어드벤처', '인디', 'RPG']"
4042930,Legends of Amberland III Demo,[]
4083640,MX Bodycam Bikes Racing Demo,"['액션', '레이싱', '스포츠']"
4082330,WeedEx: Drug Express Delivery Demo,"['액션', '어드벤처', '시뮬레이션']"
4002420,Tooth N' Fin,"['어드벤처', '캐주얼', '인디', '시뮬레이션', '앞서 해보기']"
4008670,Hell Let Loose – US & German Armour Pack,"['액션', '인디', '대규모 멀티플레이어', '시뮬레이션', '전략']"
4008660,Hell Let Loose – Red Army Cossack,"['액션', '인디', '대규모 멀티플레이어', '시뮬레이션', '전략']"
4048460,Coins Only! Demo,[]
4082340,Pursuit Demo,"['액션', '어드벤처', '레이싱']"
3926440,Space Mash,['액션']
2358360,Ricave,"['어드벤처', '인디', 'RPG', '전략']"
3570000,EMOTIONLESS : The Last Ticket,['어드벤처']
3873950,Another Day Off Demo,"['액션', '어드벤처']"
4007090,Agility Game,"['인디', '레이싱', '스포츠']"
3957120,Homeshift Demo,[]
3169310,High Frontier 4 All,"['어드벤처', '시뮬레이션', '전략']"
4048850,Lost my Collection of Fish,"['캐주얼', '인디']"
3969700,RIBBITS,"['캐주얼', '인디', '무료 플레이']"
3913210,Elf Clash Demo,[]
4018140,We Only Come Out at Night Soundtrack,[]
3988550,Crimson Circuit,['액션']
4038010,Void of Lilly Demo,"['액션', '인디', 'RPG']"
4047900,Sad Virus Shitcoin,"['어드벤처', '인디', '시뮬레이션']"
2978630,WARNO - SOUTHAG,"['액션', '인디', '시뮬레이션', '전략']"
3802230,Super Jigsaw Puzzle: Generations - Colorful 5,"['캐주얼', '인디', '전략', '무료 플레이']"
3992030,Fragments of Dread - False Haven,"['액션', '어드벤처', '캐주얼', '인디', '무료 플레이']"
3586890,DraftPunk,"['인디', '전략', '무료 플레이']"
4016530,Merkava: The Sacred Armour of Meirav,"['액션', '인디']"
3994290,원환사격,"['액션', '인디']"
3942700,KatanaHime,"['액션', '캐주얼', '인디']"
4025030,Color Splash: Butterflies,"['캐주얼', '인디']"
2336210,Monochrome Heights,['인디']
1714530,Blood of Mehran,"['액션', '어드벤처', 'RPG']"
3649300,Blood of Mehran Soundtrack,[]
3994000,드림히어로 Demo,['캐주얼']
2926680,Tiny,"['캐주얼', '인디']"
3975930,Road to Karatl,['어드벤처']
4089100,Astrolite Demo,"['액션', '인디']"
4065110,未完信䇳：纸鸢 OST,[]
4069310,Kodoktale Demo,"['어드벤처', '인디', 'RPG']"
4038670,Rotate Maze: G.O.T.S Demo,"['어드벤처', '캐주얼', '인디']"
3637030,OrePlant Demo,['캐주얼']
4064340,Horror Scenarios: The Redwood Estate Demo,[]
1935330,SOPA - Tale of the Stolen Potato,"['어드벤처', '인디']"
4048330,白线 Demo,"['캐주얼', '인디']"
4026460,I'm on Sorority Duty,['인디']
4016720,POHMIELISKO,"['어드벤처', '인디', '시뮬레이션', '앞서 해보기']"
3960330,国产之光 / 12 MONTHS TO LAUNCH Demo,[]
4038750,Shibuya Bullet,"['액션', '캐주얼', '인디', '무료 플레이']"
4011900,Blooms of April,['인디']
4069700,TEKO Demo,"['캐주얼', '인디', '전략']"
4074230,Exofactory Demo,[]
3583530,Vampire's Best Friend,"['액션', '어드벤처', '인디']"
2117400,Splittown,"['어드벤처', '캐주얼', '인디']"
4063490,Apocalypse Meow Demo,[]
1569980,CHAOS GAME,"['캐주얼', '교육']"
2440500,HeroSquare,"['액션', '어드벤처', '인디']"
3758150,Where Hell is Born,"['인디', '전략']"
4053160,Trails in the Sky 1st Chapter - Neo Bracer Costume (Estelle),"['액션', '어드벤처', 'RPG', '무료 플레이']"
4009350,JabCam Demo,[]
2946750,BYTE,"['어드벤처', '인디', 'RPG']"
4026640,Chief Miner Demo,[]
3829660,Catgirl Simulator,"['액션', '어드벤처', '캐주얼', '인디', 'RPG', '시뮬레이션']"
3874480,DOMiNi Demo,[]
2231070,150 Floors,"['액션', '어드벤처', '인디', 'RPG', '전략', '앞서 해보기']"
4064120,I Dont Want To Be A Good Woman Demo,[]
3982560,Polygon Bit Battle Royale: Free Sample,"['액션', '인디', '대규모 멀티플레이어']"
3434040,You Die Today,"['어드벤처', '인디', 'RPG', '전략']"
4014890,Milanesería | Demo Piola,"['캐주얼', '인디', '시뮬레이션']"
4079920,Smash Out Colony Demo,"['액션', '캐주얼']"
4040530,Neon Rush Highway,"['액션', '캐주얼', '인디', '레이싱']"
3617620,My Card Is Better Than Your Card!,"['캐주얼', '인디', '전략', '앞서 해보기']"
3983740,Voice2Action,"['유틸리티', '앞서 해보기']"
3670190,Varthos - Heir to the Throne Demo,[]
3837230,Codename: Black Crow,"['액션', '어드벤처', '인디', 'RPG']"
3993380,Star Buddy,"['액션', '어드벤처']"
4048590,Magical Greenhouse Demo,[]
4063730,Idle Pixel Fantasy - History Pack,"['캐주얼', '인디', '무료 플레이']"
2894600,Super Polished,"['액션', '어드벤처', '캐주얼', '시뮬레이션', '전략']"
4050350,Karting4Fun Demo,[]
3872930,American Truck Simulator - KRONE Agriculture Equipment,"['인디', '시뮬레이션']"
3872920,Euro Truck Simulator 2 - KRONE Agriculture Equipment,"['인디', '시뮬레이션']"
3694660,Ollsgar'd,['인디']
4002580,Colorful Tower of Hanoi,"['캐주얼', '인디', '전략']"
4037110,The Watcher In The Bright,"['어드벤처', '캐주얼', '인디']"
3776480,Paraside: Duality Unbound Demo,"['어드벤처', '인디', 'RPG', '전략']"
4019410,Moon's Curse Demo,"['액션', '어드벤처', '인디']"
3759630,Mafioso's Dice Demo,[]
1869500,DAIMON BLADES,"['액션', 'RPG', '앞서 해보기']"
3950790,Gangsta Style Demo,[]
4075500,Evac Bay 09 Demo,['어드벤처']
4071750,Lac Viet Journey Demo,[]
3606680,探偵は月を見る,"['어드벤처', 'RPG']"
2005870,House of Necrosis,['RPG']
3262810,Mushroom Hunter World,"['인디', '시뮬레이션']"
4073640,Storm Seas,[]
3853790,Abyssus - Brineguard Pack,"['액션', '어드벤처', '인디']"
3809370,Clubbed,"['액션', '캐주얼', '인디']"
3978690,당신을 빡치게 만들 핀볼 게임 Demo,"['액션', '어드벤처', '인디']"
3933000,Find Meow in Dwarf Mines,"['캐주얼', '인디']"
1947160,CYCLE,"['액션', '어드벤처', '인디']"
4011570,Rymdval Demo,[]
3828810,Fred's Idle Garden Demo,['시뮬레이션']
4051860,盖亚冥想曲·时之守望者Ⅰ Demo,"['어드벤처', '인디', 'RPG']"
3833390,GNAW Demo,"['액션', '어드벤처', '인디']"
4078440,Hexalith Demo,"['캐주얼', '인디', '시뮬레이션', '전략']"
3965170,The Secrets We Grow Demo,[]
4073770,EvoCreo Demo,[]
4053500,BBY DON'T HURT ME Demo,"['캐주얼', '인디', '시뮬레이션']"
4075810,Paperwork Demo,[]
3450020,The Walking Trade Demo,"['액션', '인디', '시뮬레이션']"
3570370,CARIMARA: Beneath the forlorn limbs,"['어드벤처', '캐주얼', '인디']"
4044260,Messy Hearts Demo,['인디']
3939430,Kingdom Two Crowns: Decennial Royal Wardrobe,"['어드벤처', '인디', '시뮬레이션', '전략']"
4012800,Letters to Arralla Soundtrack,[]
1575130,Reskue Demo,[]
4021230,动物职场,"['어드벤처', '인디', 'RPG', '시뮬레이션', '전략', '앞서 해보기']"
3930490,Paradise Island 2: Hotel Game,"['캐주얼', '시뮬레이션', '전략', '무료 플레이']"
2657930,Erannorth Renaissance,"['어드벤처', '인디', 'RPG', '시뮬레이션', '전략']"
3703960,Blazing-Maidens,"['액션', '캐주얼', '인디', 'RPG', '무료 플레이']"
3067970,Broken Aperture,"['어드벤처', '캐주얼', '인디']"
4048210,Angel Legion-DLC 섹시 메이드(흰색),"['어드벤처', '캐주얼', '대규모 멀티플레이어', 'RPG', '시뮬레이션', '전략', '무료 플레이']"
4045890,Caveman Caravan,"['인디', '전략']"
3966750,Influencer Simulator 25 Demo,['캐주얼']
4048280,It Takes a War: Demo Drills: Director's Cut,"['액션', '인디']"
4037240,Mask City: Chapter Zero Demo,[]
3828820,"Don't Stop, Girlypop! Lite","['액션', '어드벤처']"
3938820,Chards,"['인디', '전략', '앞서 해보기']"
4007030,Scratch&Nen,"['캐주얼', '인디', '전략']"
4039380,UFOPHILIA Demo,"['어드벤처', '인디', '시뮬레이션']"
3773500,The Last Case of John Morley Demo,"['어드벤처', '인디']"
3691030,Cursor Blast,"['액션', '어드벤처', '캐주얼', '전략']"
3741750,Bleakmoor House,"['인디', '시뮬레이션']"
3945730,Broken Aperture Soundtrack,[]
4055850,Paper Robot Demo,"['액션', '어드벤처', '인디', 'RPG']"
3887670,梵高3D画作 Van Gogh 3D Paintings,"['캐주얼', '인디']"
3961620,Wilva Demo,"['액션', 'RPG']"
4038640,Cyber Summer,"['캐주얼', 'RPG', '전략']"
3968140,Momentum Is Conserved,"['액션', '레이싱']"
3844180,A Wild Last Boss Appeared! ~Black-Winged Survivor~,['액션']
3991120,Mariposa,"['어드벤처', '캐주얼', '인디', 'RPG', '무료 플레이']"
4046430,Plane Balance Demo,[]
4083030,Square Game Demo,[]
4077540,Obelus Manor Demo,[]
4064150,FLOSS: Colorful developer support,"['액션', '인디', '무료 플레이']"
4003010,FLOSS,"['액션', '인디', '무료 플레이']"
3840760,Bunny Hope Demo,['전략']
3918710,YGGDRA REFRAIN Demo,"['인디', 'RPG', '전략']"
4064840,Lumara Demo,"['어드벤처', '인디']"
3790020,Rusty Road Racing Demo,"['액션', '인디', '레이싱', '시뮬레이션', '스포츠']"
3977230,Victory Saber 2D,"['액션', '인디']"
4003600,여우와 함께하는 30일 Demo,[]
3801940,100 Indonesia Cats Soundtrack,[]
3801930,100 Indonesia Cats - Artbook,"['캐주얼', '인디']"
3141070,100 Indonesia Cats,"['캐주얼', '인디', '무료 플레이']"
3933160,Deluge: Sermon for the Dead — Mei Ending Route,"['어드벤처', '인디', '시뮬레이션', '무료 플레이']"
3623460,宠物街的金鱼姬 Demo,[]
3838660,BPROOF,"['액션', '캐주얼', '인디', '시뮬레이션']"
4072660,WonderLang Demo,[]
3928840,Mini PacRunner,['캐주얼']
3985370,1000-BIT,['시뮬레이션']
4081650,Mate'Morphosis Demo,"['캐주얼', '인디', '전략']"
4048770,Evergrowing Video Store Demo,[]
3556780,The Last Shores,"['어드벤처', '캐주얼', '인디', '무료 플레이']"
4062010,TouHou Makuka Sai ~ Fantastic Danmaku Festival Part III OST,[]
4023500,Frob: The Incident,"['액션', '인디', '전략']"
4042220,Assassin of Monsters,"['액션', '어드벤처', '인디']"
4032720,Princess Covenant Demo,[]
3620740,未完信䇳：纸鸢（Paper Kite: Threads of Longing）,"['캐주얼', '인디', 'RPG']"
3654080,纸鸢-数字海报与动态壁纸,"['캐주얼', '인디', 'RPG']"
4016430,Scratchies Demo,[]
2889740,Night Castle,"['액션', '인디', 'RPG']"
4077180,수상한 편의점 Demo,[]
3947000,Where is My Son? Demo,"['어드벤처', '캐주얼', '인디', 'RPG']"
4034850,Re – Fracture: The Prophet’s Awakening Demo,[]
4060380,Symbiote Demo,[]
3971120,Dress-Up With Helene: Deluxe! - Bikini variety Pack DLC,"['캐주얼', '무료 플레이']"
3911460,Dress-Up With Helene: Deluxe! - Wedding Dress-Up Pack,"['캐주얼', '무료 플레이']"
3431720,Bookey Manor,"['캐주얼', '인디']"
4051750,Shell Soldier Demo,[]
4079260,Mech Shop Demo,[]
3189780,Garden Rivals,"['액션', '인디', '전략', '무료 플레이']"
1033380,Skate & Date,['인디']
3585140,Transports Demo,[]
3999310,Mushroom Clicker Demo,[]
4016090,Rogue Cave Demo,[]
4080910,Rockoon Demo,[]
3125230,Landon's Puzzle ParTAY,"['캐주얼', '전략', '무료 플레이']"
3614580,GØRKJES - finger food fighting,"['액션', '캐주얼']"
3975680,Perfume Atelier Demo,[]
3725340,Slot or Not Demo,"['캐주얼', '인디', 'RPG', '전략']"
4068180,Blood for the Throne Demo,[]
3907820,SHUFFLE SHOWDOWN,"['액션', '인디', '무료 플레이']"
3965690,Apollo Sonata Demo,"['어드벤처', '인디', 'RPG']"
3984430,창조의 유물 Demo,"['캐주얼', '시뮬레이션']"
4063230,Blast Bebop Demo,"['액션', '캐주얼', '인디', '시뮬레이션', '전략']"
4019310,Platform Anomaly Demo,"['캐주얼', '인디', '시뮬레이션']"
3866030,Escoba,['전략']
4050560,Отблеск Demo,[]
4074880,Pixel Survivors : Defense Demo,['전략']
4052940,地球倒数日：981Hz Soundtrack,['무료 플레이']
4025370,MyPlaceDiary,"['시뮬레이션', '앞서 해보기']"
3999290,Remember Me,"['어드벤처', '캐주얼', '인디']"
4061610,Snemovna Demo,[]
4027510,비행! 100KM! 산맥! Demo,[]
3394000,Forest Time Demo,[]
4000350,Block Clash,"['캐주얼', '인디', '전략']"
4068660,Unstrayed Demo,[]
3606360,Everybody Wants My Girl,"['인디', 'RPG', '시뮬레이션']"
3639810,Basketboy's Adventure Demo,"['액션', '어드벤처', '인디', 'RPG', '스포츠']"
4082500,Stellar Archipelago Demo,[]
3854480,Fantasy Forest Demo,"['캐주얼', '인디', '시뮬레이션']"
4005510,My Liminal Nightmare,['인디']
3943750,비행! 100KM! 산맥!,"['캐주얼', '인디', '레이싱', '시뮬레이션', '무료 플레이']"
3967070,코드명:황혼 Demo,[]
4031610,5号机库,"['캐주얼', '인디', '레이싱', '시뮬레이션', '무료 플레이']"
4031600,4号机库,"['캐주얼', '인디', '레이싱', '시뮬레이션', '무료 플레이']"
4031590,3号机库,"['캐주얼', '인디', '레이싱', '시뮬레이션', '무료 플레이']"
4035490,PLAY AND LEARN: Fun Learning Games for Kids Demo,[]
4031580,2号机库,"['캐주얼', '인디', '레이싱', '시뮬레이션', '무료 플레이']"
4031570,1号机库,"['캐주얼', '인디', '레이싱', '시뮬레이션', '무료 플레이']"
3642990,Totally Spaced,"['어드벤처', '캐주얼', '인디', '앞서 해보기']"
4056330,Robot Hospice Demo,['어드벤처']
3850770,Divine's Howl Demo,[]
2944200,Asili Forest,"['액션', '어드벤처']"
4030980,Eon's Insomnium Demo,['인디']
3847750,Throne of Hearts: Rise from the Nightmare,"['어드벤처', '인디', 'RPG']"
4068340,Moondrills Demo,[]
4073710,Loreninha Paints Dreams and Rainbows Demo,[]
4040880,SUPER SHAPESHOOTER DEMO,[]
4014400,NecroKitty,"['액션', '캐주얼', '인디']"
3761150,Strayed - Hazard Tools Skin Pack,"['액션', '어드벤처', '캐주얼', '인디', '대규모 멀티플레이어', '전략']"
4072860,My Car My Life Demo,[]
4041210,Backrooms Anomaly Demo,"['어드벤처', '시뮬레이션']"
3993510,Project Chromata,"['캐주얼', '인디', '시뮬레이션', '전략', '무료 플레이']"
4041140,Bring Me Home Demo,[]
4049100,Adventarum Demo,[]
4054930,Nova Patria Demo,"['인디', '시뮬레이션', '전략']"
4074090,Shitty Game Demo,[]
4006530,Odiumfloreo Soundtrack,[]
3956560,Odiumfloreo,"['인디', '시뮬레이션']"
3965620,Heart Snatcher,"['인디', '전략', '무료 플레이']"
1951610,Spudtoon - Born To Peel,"['액션', '어드벤처', '인디']"
4069450,Milk Run Demo,[]
3451930,"Tricks, Treats and Mirrors - An EoG Side Story","['어드벤처', '인디', '무료 플레이']"
4040700,Turning Manor Demo,"['어드벤처', '캐주얼', '인디', '시뮬레이션']"
3149340,PixelBurg,"['인디', '전략']"
3949030,LeapTerra,['캐주얼']
3997430,Little Brave Adventurer,"['어드벤처', '캐주얼', '앞서 해보기']"
4017530,Starlight Mining Company Demo,[]
3552200,It's John's House,"['어드벤처', '인디']"
3606890,Upload Labs,"['시뮬레이션', '무료 플레이']"
4026690,Spray N' Pray,['무료 플레이']
3854690,ZK1L4 Demo,[]
3941340,Super Person Run Deluxe Demo,[]
3636140,Pyrosynchist,"['액션', '캐주얼', '인디']"
4066310,TavernHold Demo,"['캐주얼', '인디', '전략']"
4062710,Hunting Pack Demo,[]
4037270,禁止祈祷！ Demo,"['어드벤처', 'RPG']"
4067970,Xentra Station Demo (BETA),"['액션', '어드벤처', '인디']"
4058020,PULMO Music,[]
3646500,"Tricks, Treats and Mirrors - An EoG Supporter Pack","['어드벤처', '인디', '무료 플레이']"
3606990,Upload Labs - Daily Tokens,"['시뮬레이션', '무료 플레이']"
3958960,Upload Labs - Permanent Boosts,"['시뮬레이션', '무료 플레이']"
4065300,Tiny Circuits Demo,[]
4037650,Unknown Fluffy Object,"['캐주얼', '무료 플레이']"
3069300,Piggly Pagly Boom,"['액션', '캐주얼', '인디']"
3925860,Hydropawnics,"['캐주얼', '인디', '전략', '무료 플레이']"
4032250,Tiempo,"['액션', '무료 플레이']"
4066370,Fragments of Truth: An MCF Story Collector's Edition,"['어드벤처', '캐주얼']"
3591070,Valerie Demo,"['액션', '어드벤처', '인디']"
4068840,ITRP _ Vacuum Bless Demo,[]
4022830,AVRIL,"['어드벤처', '인디', '시뮬레이션']"
4067260,Cropia Demo,[]
4055160,SIDE EFFECTS DEMO,['전략']
4044810,背包战棋 BackpackBattleChess Demo,[]
3939010,B-Line,"['어드벤처', '인디']"
3740970,Vampire's Best Friend Soundtrack,[]
4044630,Bottle Can Float - Paper Boat,"['캐주얼', '인디', '시뮬레이션', '무료 플레이']"
4046270,Triumvora Soundtrack,[]
3567710,NeoCars - Chronos DLC,"['인디', '레이싱', '무료 플레이']"
2390490,NeoCars,"['인디', '레이싱', '무료 플레이', '앞서 해보기']"
3976860,Nova Rebellion,"['액션', '어드벤처', '인디']"
4031760,Sker Ritual - Hazard Levels,"['액션', '어드벤처', '인디']"
3941650,The Last Crawler,"['어드벤처', '캐주얼', '인디']"
4081800,Astro Nova Demo,[]
4007150,Average Routine,"['캐주얼', '인디', 'RPG', '전략', '무료 플레이']"
4040420,Poppidemic Demo,[]
3986610,Disaster Arms - Impact Project B.A.H.N Soundtrack,[]
3529390,Bait & Tackle,"['액션', '인디', '무료 플레이']"
3873550,Cosmic Cat,"['액션', '인디']"
3806110,Zaxtron EXPLUS,['액션']
3373040,Electronics Supermarket Simulator,"['인디', '시뮬레이션', '앞서 해보기']"
3462730,Disaster Arms - Impact Project B.A.H.N.,"['액션', '인디']"
4042880,轻灯慢步 (Light and Sneak) Demo,[]
3862480,Blossom: The Seed Of Life Demo,"['어드벤처', '인디']"
3598220,VZX Creative Visual Pack: Illuminations,"['애니메이션과 모델링', '디자인과 일러스트레이션', '유틸리티', '동영상 제작']"
3923470,Climb! NYARUMA Action Puzzle,"['액션', '캐주얼', '인디']"
3959710,Samurai by Reiner Knizia,['전략']
3963920,Next Run Demo,"['RPG', '전략']"
4025280,ホシマン Star Man,"['액션', '인디', 'RPG', '무료 플레이']"
4040030,The Fifth Bell,"['어드벤처', '인디']"
4029480,Axol's Quest,"['인디', 'RPG']"
3920470,T2: Rok Match - Supporter Pack,"['액션', '어드벤처']"
3920430,T2: Rok Match - Expansion Pack,"['액션', '어드벤처']"
3753120,Turok 2: Rok Match,"['액션', '어드벤처', '무료 플레이']"
4012790,YURU-ETO Card Battle,['RPG']
4057760,Mexican Ninja Demo,"['액션', '인디']"
4057680,February Demo,[]
4005760,"The people of Sea, Sun & Salt Demo","['인디', '전략']"
3944120,Toll Booth Simulator | 톨 부스 시뮬레이터,"['액션', '어드벤처', '인디', '시뮬레이션']"
4002490,Bayaya Demo,[]
3566940,Galactic Pawns,"['액션', '캐주얼', '인디', 'RPG']"
4046390,Godzilla x Kong: Titan Chasers - Primal Starter Pack,"['대규모 멀티플레이어', '전략', '무료 플레이']"
3962310,The Field Between,"['캐주얼', '인디', '시뮬레이션']"
3985350,The Dark Protocol,['액션']
4011090,Pizza Slice (Demo),"['어드벤처', '캐주얼', '인디', '시뮬레이션', '전략']"
4072530,WonderLang Polyglot Demo,[]
4028410,Quiz Quest Original Soundtrack,[]
4033140,歐特在庫比城 Alter in Cube City,"['어드벤처', '인디', 'RPG']"
4018090,We Only Come Out at Night,['RPG']
3923290,Teapot Spinner,"['캐주얼', '인디', '시뮬레이션', '전략']"
4018640,SteelMechBattle,"['액션', '어드벤처', '인디']"
3991350,Timore 6 Soundtrack,[]
4079670,Obakenori Demo,"['액션', '어드벤처', '캐주얼', '인디']"
3534120,Cradle of Nightmares: Tsutomu Miyazaki,"['캐주얼', '인디']"
2814720,타락왕,"['액션', '어드벤처', '캐주얼', '인디', 'RPG', '시뮬레이션', '전략']"
3963700,이단심판관 쉐퍼드 Demo,"['어드벤처', '인디', '시뮬레이션']"
3929680,Mysteries of Old Tokyo Demo,['어드벤처']
4039230,Sad Virus Horror,"['어드벤처', '인디', '시뮬레이션']"
3694440,그린치: 크리스마스 어드벤처 - 크리스마스엔 사랑이,"['액션', '어드벤처', '시뮬레이션', '스포츠']"
3969950,For What,"['어드벤처', '인디']"
3937720,Monster Mage Madness,"['액션', '어드벤처', '캐주얼', '인디', 'RPG']"
4070340,Deckbane Demo,"['인디', '전략']"
4051890,ARCFALL Demo,[]
3386900,Castle of Heart: Retold,"['액션', '어드벤처', '인디']"
3366940,Lover Interface,"['캐주얼', '인디']"
4047840,Angel Legion-DLC 섹시 메이드(핑크),"['어드벤처', '캐주얼', '대규모 멀티플레이어', 'RPG', '시뮬레이션', '전략', '무료 플레이']"
4022780,GreySpire,"['캐주얼', '전략']"
4024300,건널목,"['어드벤처', '인디']"
4058070,PetOddities:DesktopShelter Demo,"['캐주얼', '인디', '시뮬레이션']"
3344640,Empirical,"['액션', '무료 플레이']"
4033490,HEXADEL Demo,"['액션', '캐주얼', '인디', '시뮬레이션', '전략']"
4035480,Kofoin - Swarm Defense Demo,[]
3992400,TimeWarp Race,"['액션', '캐주얼', '인디', '레이싱']"
3735680,The Rise of the Dark Tower,"['액션', '캐주얼', '인디', 'RPG', '앞서 해보기']"
3908760,Rat Race,"['캐주얼', '인디']"
4068690,Xenomycology Demo,[]
3099440,The Rake: Starter Pack,"['액션', '어드벤처', '캐주얼', '인디']"
3882300,群名兵册 Weapons,"['어드벤처', '인디', 'RPG']"
3636470,Dream Abyss: Survivors,"['액션', '캐주얼', '인디', 'RPG']"
3936700,NUKITASHI 2 - Append DLC,"['어드벤처', '캐주얼']"
3817470,DAEMON X MACHINA TITANIC SCION - 캐릭터 에디트 세트 4,['액션']
3817450,DAEMON X MACHINA TITANIC SCION - 캐릭터 에디트 세트 3,['액션']
3817320,DAEMON X MACHINA TITANIC SCION - 이리스 특별 장비(무료),"['액션', '무료 플레이']"
4029810,Hypno Halo Demo,[]
3946630,king of the hill,['전략']
4051730,Vribyss Refuge™ Metamorphosis Demo,[]
3920000,NORSE: Oath of Blood Demo,"['RPG', '전략']"
4009360,Elevation Tower Defense,['전략']
4025760,Chimera Circuit,"['캐주얼', '인디', '레이싱', 'RPG']"
4013260,Music Game,"['캐주얼', '인디', '무료 플레이']"
4070210,Glass Masquerade 4: Constellations Soundtrack,['무료 플레이']
4073970,Lawn Care Simulator Demo,['시뮬레이션']
4070300,Switchboard Demo,[]
3645670,Mr. Hopp's Playhouse: The Toybox,['인디']
3524240,디지몬 스토리 타임 스트레인저 예약 특전 팩,['RPG']
3524380,"디지몬 스토리 타임 스트레인저 아우터 던전 「경험의 방」, 「황금의 방」, 「자재의 방」",['RPG']
3524400,디지몬 스토리 타임 스트레인저 코스튬 팩,['RPG']
3524360,디지몬 스토리 타임 스트레인저 사이버 슬루스 BGM 팩,['RPG']
3524350,디지몬 스토리 타임 스트레인저 코스튬 「공안 슈트」&특별 지급 세트,['RPG']
3524340,디지몬 스토리 타임 스트레인저 코스튬  「디지몬 인형 탈 세트」,['RPG']
3524330,디지몬 스토리 타임 스트레인저 코스튬  「선택받은 아이들 세트」,['RPG']
3524320,디지몬 스토리 타임 스트레인저 코스튬  「해수욕 세트」,['RPG']
3524370,디지몬 스토리 타임 스트레인저 디지몬 애니송 팩,['RPG']
3524390,디지몬 스토리 타임 스트레인저 시즌 패스,['RPG']
3523690,Ai & the Demon & the Curse of Lust,"['어드벤처', '캐주얼', 'RPG']"
4017010,Echo Maze Demo,"['어드벤처', '캐주얼', '인디']"
1984270,디지몬 스토리 타임 스트레인저,['RPG']
3971220,BitHero Survivors Demo,"['액션', '어드벤처', '인디', 'RPG']"
4058340,Nonogram Piggy Valley Demo,[]
4080510,The Corn Maze: Rebirth Demo,[]
4065420,Mik - Legacy Soundtrack,[]
4071970,Wolf with Inn Demo,[]
3363580,Domain of Hallucination,"['액션', '캐주얼', '인디', '앞서 해보기']"
3812020,Backrooms: Glitchfield,"['어드벤처', '인디', '시뮬레이션']"
4042210,Stellar Nemesis Demo,['액션']
4009980,Slot Machine Defence,"['캐주얼', '인디', '전략']"
3963830,The Drowned Deal,"['캐주얼', '인디', '전략']"
4076540,Invasion Survivors Demo,"['액션', '캐주얼', '인디', 'RPG']"
4078860,Drift Gang Demo,"['캐주얼', '인디', '레이싱', '시뮬레이션', '스포츠']"
4076310,Boat Together Demo,"['액션', '어드벤처', '캐주얼', '인디', '레이싱', '시뮬레이션', '스포츠']"
4080340,Wrangle Ranch Demo,[]
3121630,Nightwatch at the Hopkins' Cliffside,"['액션', '인디', '시뮬레이션', '전략']"
4043760,Alien Morgue Demo,"['인디', '시뮬레이션']"
4023320,BLOODVILLE Demo,[]
3385640,Fulfillment Center Simulator Demo,[]
3982360,Eyes Of The ElderWood Demo,[]
3892210,100 일 기간,"['캐주얼', '인디']"
4070240,Super Flying Vroom Vroom Demo,[]
3247910,My Monsters,"['액션', '어드벤처', '인디']"
4035730,Void Hazard Demo,"['액션', '인디']"
4071490,Human Planet Demo,[]
2256300,no brake no gain,"['캐주얼', '인디', '레이싱']"
1239360,Genokids,"['액션', '어드벤처', '인디', '앞서 해보기']"
4046000,Weeks Till Winter Demo,[]
3954430,Zombie Barrel Blast Demo,"['액션', '어드벤처', '캐주얼', '인디']"
3940970,Ire: A Prologue Demo,[]
